text,polarity,subjectivity
"CALIBRATION/VALIDATION: Calibration and Validation are defined as Data Analysis and Visualization Services that are designed to allow, in the case of calibration services, a user of the service to properly adjust Earth science data to achieve optimal accuracy and/or precision or, in the case of validation services, allow the user of the service to confirm the accuracy and/or precision of Earth science data.  EXAMPLES: An algorithm to correct for the decaying orbit of a satellite (calibration). A reference data set created under controlled circumstances for comparison with other data (validation).",-0.0625,0.2375
"ISOTOPES: Pertaining to the measurement of isotopic (excluding oxygen) signaturesin ocean/lake sediments to determine past climatic conditions, and applythose findings to the Earth's climate at the time period in question.Carbon isotope analysis is very important in extracting paleoclimaticsignatures from corals and from benthic forams.",0.135,0.625
CHANGE DETECTION SERVICES: Services to find differences between two data sets that represent the samegeographical area at different times.,0.0,0.6
"WEB 3D SERVICE: Dynamically produces client-specified perspective views from geographic feature data, returning perspectives of feature data in a graphical format.",0.0,0.0
REFLECTION: A method of exploration geophysics that uses the principles of seismology to estimate of the properties of the Earth's subsurface from reflected seismic waves. This measurement is also known as seismic reflection.,0.0,0.0
LUSTER: Luster is the way light reflects off the surface of a mineral.,0.4,0.7
"RASTER SOURCE: A raster source is a type of source data with gridded representation, where each pixel value represents information in a two-dimensional matrix.",-0.1,0.1
COVERAGE PORTRAYAL SERVICE: Dynamically produces client-specified pictorial renderings in an image or graphics format of a coverage subset dynamically retrieved from a Web Coverage Service (WCS).,0.0,0.0
"ABSOLUTE HUMIDITY: In a system of moist air, the ratio of the mass of water vapor present to the volume occupied by the mixture; that is, the density of the water vapor component.",0.1,0.45
GEOLINKED DATA ACCESS SERVICE: Service that uses linked geospatial data.,0.0,0.0
"FORMAT CONVERSION SERVICES: Service that converts data from one format to another, including data compression and decompression.",0.0,0.0
"GLACIER TERMINUS: The terminus is the end of a glacier, usually the lowest end, and is also often called a glacier toe or snout.",-0.25,0.25
ENDORHERIC BASIN: A closed drainage basin that retains water and allows no outflow to other bodies of water such as rivers or oceans.,-0.075,0.325
"MICROBIOME: The microbiome is the community of microorganisms (such as fungi, bacteria, archaea, and viruses) that exists in a particular environment.",0.08333333333333333,0.41666666666666663
SNOW WATER EQUIVALENT: Pertaining to the measurement of the amount of water in a given snow,0.0,0.0
pack.,0.0,0.0
"SWAMP: An area of land that is always soaked with water; low, wet land that supports grass and trees.",-0.05,0.35
"PERMAFROST/METHANE RELEASE: Arctic methane release is the release of methane from seas and soils in permafrost regions of the Arctic, as part of a more general release of carbon from these soils and seas. Whilst a long-term natural process, it may be exacerbated by global warming. This results in a positive feedback effect, as methane is itself a powerful greenhouse gas. The feedback of the undisturbed process is comparably weak, however, because the local release leads to a warming spread over the whole globe.The Arctic region is one of the many natural sources of the greenhouse gas methane.[1] Global warming may accelerate its release, due to both release of methane from existing stores, and from methanogenesis in rotting biomass.[2] Large quantities of methane are stored in the Arctic in natural gas deposits, permafrost, and as submarine clathrates. Permafrost and clathrates degrade on warming, thus large releases of methane from these sources may arise as a result of global warming.[3][4] Other sources of methane include submarine taliks, river transport, ice complex retreat, submarine permafrost and decaying gas hydrate deposits.[5]",0.08320232399179768,0.38303144224196867
LORICIFERANS: Phylum Loricifera are microscopic bilateral animals characterized by a lorica and habitat between marine sediments,0.0,0.0
"COASTAL: Pertaining to the area of the ocean near the seashore, including coastal embayments.",0.1,0.4
"FORESTS: Areas in which vegetation is dominated by trees with their crowns overlapping, generally forming 60 - 100% cover.",0.05000000000000002,0.5
HEAT FLUX: Heat flux is the amount of heat that is transferred across a surface of,0.0,0.0
unit area in a unit of time. Also refers to latent and sensible heat,0.0,0.0
fluxes in the atmosphere and between the Earth's surface and,0.0,0.0
atmosphere.,0.0,0.0
EMISSIVITY: The ratio of the emittance of a given surface at a specified wavelengthand emitting temperature to the emittance of an ideal black body at thesame wavelength and temperature. Emissivity has a value between 0 (least)and one (greatest).,0.5777777777777778,0.8111111111111112
"PHOSPHORUS: Phosphorus is a plant element which is a component of nucleicacids, phospholipids and ATP.	  Plants lacking phosphorus havepurplish veins, stunted growth, fewer seeds, and fruits.",0.0,0.0
"ORBITAL CHARACTERISTICS: Those properties which describe a satellite in its  periodic revolution.These consist of the satellite's altitude, orbital  inclination (anglewith respect to the equator, thus a polar orbit is  near 90 degrees, whilean equatorial orbit is near 0 degrees), orbital period, etc.",0.038888888888888896,0.35000000000000003
"SUBDUCTION: The process that takes place at convergent boundaries by which one tectonic plate moves under another tectonic plate, sinking into the Earth's mantle, as the plates converge. A subduction zone is an area on Earth where two tectonic plates move towards one another and subduction occurs.",0.0,0.0
ARCTIC TUNDRA: Pertaining to tundra found north of the Arctic Circle.,0.0,0.0
"PINGO: A mound of earth-covered ice found in the Arctic and subarctic that can reach up to 70 metres (230 ft) in height and up to 600 m (2,000 ft) in diameter. The term originated as the Inuvialuktun word for a small hill. A pingo is a periglacial landform, which is defined as a nonglacial landform or process linked to colder climates. Periglacial suggests an environment located on the margin of past glaciers. However, freeze and thaw cycles influence landscapes outside areas of past glaciation. Therefore, periglacial environments are anywhere freezing and thawing modify the landscape in a significant manner",-0.075,0.36500000000000005
"EAST ATLANTIC JET PATTERN: The East Atlantic Jet pattern is the third primary mode of low frequency variability found over the North Atlantic, appearing between April and August. This pattern also consists of a north-south dipole of anomaly centers, with one main center located over the high latitudes of the eastern North Atlantic  ... and Scandinavia, and the other center located over Northern Africa and the Mediterranean Sea. A positive phase of the EA-Jet pattern reflects an intensification of westerlies over the central latitudes of the eastern North Atlantic and over much of Europe, while a negative phase reflects a strong split-flow configuration over these regions, sometimes in association with long-lived blocking anticyclones in the vicinity of Greenland and Great Britain.",0.1258766233766234,0.36622294372294373
"TRANSVERSE CREVASSES: Are transverse to flow, as a glacier accelerates where the slope steepens.",0.0,0.0
"CUTBANK: Also known as a river cliff, is an erosional feature of streams. Cut banks are found in abundance along mature or meandering streams, they are located on the outside of a stream bend, known as a meander.",0.05,0.07500000000000001
PEAK FLOW: Peak flow is due to rainwater pushing out water that had been stored in wetlands or groundwater.,-0.125,0.375
"CORAL DEPOSITS: Corals are generally members of the order Scleractinia, which have hard calcerous skeletons supporting softer tissues. For paleoclimatic studies, the important coral subgroup is the reef-building, massive corals known as hermatypic corals. Coral growth rates vary and are sensitive to sea surface temperatures (SSTs). Dating coral growth has shown high correspondence between large excursions of oxygen-18 (del18O) and El Nino Southern Oscillation (ENSO) events. Coral growth studies have led to new information about paleo-SSTs, rainfall, river runoff, ocean circulation, and tropical wind systems.",0.1018982683982684,0.561478354978355
UPWARD MOISTURE FLUX: Upward Flux per unit area for moisture.,0.0,0.0
"OROGENIC MOVEMENT: The formation of mountain ranges by intense upward displacement of the earth's crust, usually associated with folding, thrust faulting, and other compressional processes.",-0.05833333333333333,0.5416666666666666
